"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process","12/641","66/3901",0.399805194413724,0.94234163180355,0.864522184121028,"URA2/FBA1/APT1/TDA10/PFK1/ENO2/ATP1/TYE7/AMD1/GPM1/RAP1/ATP2",12
"GO:0006885","GO:0006885","regulation of pH","6/641","31/3901",0.401525004380629,0.944532244556794,0.86653189403735,"BTN2/RRG1/PFK1/VPS3/VMA5/DBF2",6
"GO:0030660","GO:0030660","Golgi-associated vesicle membrane","6/641","31/3901",0.401525004380629,0.944532244556794,0.86653189403735,"SEC21/SEC24/SEC28/SEC16/SEC31/MST28",6
"GO:0006875","GO:0006875","cellular metal ion homeostasis","13/641","72/3901",0.402174489221358,0.945129822260615,0.867080123219054,"PER1/CTR2/HAA1/VCX1/FET5/PGM2/ZRG17/PMC1/CRZ1/YFH1/CCC1/UTR1/FET3",13
"GO:0009117","GO:0009117","nucleotide metabolic process","31/641","179/3901",0.40347824733571,0.946556061436406,0.868388582238288,"ACC1/URA2/FAD1/NPT1/SOL3/FBA1/ACH1/CIT1/CDS1/SOL1/PDE1/APT1/TDA10/ADH1/PFK1/ACS2/ENO2/RKI1/ATP1/TYE7/AMD1/GPM1/GPD1/RAP1/HMG1/ATP2/RAD50/GND1/UTR1/ACS1/ERG8",31
"GO:0006555","GO:0006555","methionine metabolic process","7/641","37/3901",0.407204872918509,0.946556061436406,0.868388582238288,"ARO8/HOM2/HOM3/MRI1/MET28/ARO9/STR3",7
"GO:0031400","GO:0031400","negative regulation of protein modification process","7/641","37/3901",0.407204872918509,0.946556061436406,0.868388582238288,"CLB2/PDE1/PTC1/SET2/AHK1/FAR1/STP22",7
"GO:0044438","GO:0044438","microbody part","7/641","37/3901",0.407204872918509,0.946556061436406,0.868388582238288,"ANT1/LPX1/CTA1/PEX6/PEX8/INP2/HMG1",7
"GO:0044439","GO:0044439","peroxisomal part","7/641","37/3901",0.407204872918509,0.946556061436406,0.868388582238288,"ANT1/LPX1/CTA1/PEX6/PEX8/INP2/HMG1",7
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","19/641","108/3901",0.410927108372402,0.946556061436406,0.868388582238288,"ACC1/URA2/FAD1/NPT1/FBA1/CDS1/APT1/TDA10/PFK1/ACS2/ENO2/ATP1/TYE7/AMD1/GPM1/RAP1/ATP2/UTR1/ACS1",19
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"PRP6/CWC2/PRP31",3
"GO:0000812","GO:0000812","Swr1 complex","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"SWC3/RVB1/SWR1",3
"GO:0006536","GO:0006536","glutamate metabolic process","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"CIT1/GDH2/PUT1",3
"GO:0008156","GO:0008156","negative regulation of DNA replication","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"MRC1/MSH3/RAD9",3
"GO:0015175","GO:0015175","neutral amino acid transmembrane transporter activity","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"YCT1/GAP1/AVT3",3
"GO:0031011","GO:0031011","Ino80 complex","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"RVB1/NHP10/IES5",3
"GO:0043487","GO:0043487","regulation of RNA stability","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"PUB1/MGA2/HEK2",3
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"TYE7/SNF1/CAT8",3
"GO:0072488","GO:0072488","ammonium transmembrane transport","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"CRC1/MEP2/TPO3",3
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"BRE1/RAD9/ASH1",3
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"BRE1/RAD9/ASH1",3
"GO:2000220","GO:2000220","regulation of pseudohyphal growth","3/641","14/3901",0.410989438574878,0.946556061436406,0.868388582238288,"MKS1/ASH1/IME4",3
"GO:0043144","GO:0043144","snoRNA processing","8/641","43/3901",0.411494455160011,0.946556061436406,0.868388582238288,"CWC24/POP6/NRD1/RPP1/RRP45/REF2/MTR4/PRP2",8
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","8/641","43/3901",0.411494455160011,0.946556061436406,0.868388582238288,"HAA1/SMP1/RTT109/MOT3/SAP30/MGA2/CRZ1/SDS3",8
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","8/641","43/3901",0.411494455160011,0.946556061436406,0.868388582238288,"HAA1/SMP1/RTT109/MOT3/SAP30/MGA2/CRZ1/SDS3",8
"GO:0043624","GO:0043624","cellular protein complex disassembly","8/641","43/3901",0.411494455160011,0.946556061436406,0.868388582238288,"EFM2/TPA1/CIN8/YEF3/NAM7/MHP1/ABP1/AIM3",8
"GO:0051173","GO:0051173","positive regulation of nitrogen compound metabolic process","70/641","414/3901",0.413558565192677,0.950389395010095,0.871905355563104,"SWI5/MATALPHA1/ZIP1/ELM1/ABF1/BDP1/POL30/RIM15/CLB2/HAA1/GAT2/EFM2/MEC1/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/PSD1/MER1/EMI1/CGI121/HPR1/CDC7/SGF29/RFM1/CDC123/EDC1/SET2/GCN4/INO4/SSP2/RAD9/SIR4/GAL4/SRB5/ASH1/CTK2/TRL1/TYE7/MOT3/PLP2/CDC20/ESC2/SAP30/CAF40/REB1/CDC73/TAF1/PHO4/BCK1/RAP1/PSY2/CAT8/RGT1/MGA2/SRB4/CRZ1/MPT5/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1/SAW1",70
"GO:0006323","GO:0006323","DNA packaging","9/641","49/3901",0.414836764361921,0.952411015201721,0.873760028480593,"MSI1/TOP1/FUN30/HHT1/SIR4/HIR2/ISW2/SCC4/CAC2",9
"GO:0016301","GO:0016301","kinase activity","30/641","174/3901",0.416553931086333,0.9539468794645,0.875169059645256,"ELM1/RIM15/MEC1/CBK1/SAK1/MEK1/RTK1/DAK1/CDC7/TDA10/HOM3/PFK1/SLT2/BUB1/CLP1/STT4/TRL1/DBF2/YPK1/MPS1/SNF1/GRC3/BCK1/PTK2/RAD50/RCK2/UTR1/TDA1/ERG8/ATG1",30
"GO:0006468","GO:0006468","protein phosphorylation","31/641","180/3901",0.416764047120237,0.9539468794645,0.875169059645256,"ELM1/RIM15/CLB2/MEC1/CBK1/SAK1/MEK1/RTK1/PCL5/PDE1/CDC7/MIH1/PTC1/SSP2/SLT2/BUB1/CTK2/DBF2/YPK1/MPS1/SNF1/CDC73/AHK1/BCK1/PTK2/PCL2/FAR1/RCK2/TDA1/ATG1/SSL1",31
"GO:0035556","GO:0035556","intracellular signal transduction","31/641","180/3901",0.416764047120237,0.9539468794645,0.875169059645256,"ELM1/RIM15/CBK1/BEM3/GIS4/LRG1/SAK1/MEK1/RTK1/PDE1/BUD5/PTC1/BUD2/SLT2/STT4/DBF2/YPK1/MDS3/VAM6/SEC7/FUS2/SNF1/AHK1/BCK1/PSY2/PTK2/CRZ1/RSR1/RCK2/TDA1/SGT1",31
"GO:0031248","GO:0031248","protein acetyltransferase complex","10/641","55/3901",0.417501437623375,0.9539468794645,0.875169059645256,"SPT20/SAS3/SGF29/HFI1/SAS4/RVB1/UBP8/TAF6/SGF11/EAF3",10
"GO:1902493","GO:1902493","acetyltransferase complex","10/641","55/3901",0.417501437623375,0.9539468794645,0.875169059645256,"SPT20/SAS3/SGF29/HFI1/SAS4/RVB1/UBP8/TAF6/SGF11/EAF3",10
"GO:0006970","GO:0006970","response to osmotic stress","12/641","67/3901",0.421439544153191,0.955832191830989,0.876898681164479,"IQG1/SMP1/RGD1/PTC1/CDC14/SLT2/FLC2/MOT3/GPD1/AHK1/CRZ1/RCK2",12
"GO:0006415","GO:0006415","translational termination","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"EFM2/TPA1/YEF3/NAM7",4
"GO:0016180","GO:0016180","snRNA processing","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"NRD1/RRP45/MTR4/USB1",4
"GO:0016558","GO:0016558","protein import into peroxisome matrix","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"MDH2/PEX6/GPD1/PEX8",4
"GO:0031306","GO:0031306","intrinsic component of mitochondrial outer membrane","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"ALO1/MIM1/TOM5/SAM50",4
"GO:0031307","GO:0031307","integral component of mitochondrial outer membrane","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"ALO1/MIM1/TOM5/SAM50",4
"GO:0051278","GO:0051278","fungal-type cell wall polysaccharide biosynthetic process","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"GAS1/LRG1/GFA1/PCM1",4
"GO:0061013","GO:0061013","regulation of mRNA catabolic process","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"PUB1/MGA2/HEK2/MPT5",4
"GO:0071966","GO:0071966","fungal-type cell wall polysaccharide metabolic process","4/641","20/3901",0.422112263557907,0.955832191830989,0.876898681164479,"GAS1/LRG1/GFA1/PCM1",4
"GO:0006352","GO:0006352","DNA-templated transcription, initiation","13/641","73/3901",0.422914671063422,0.955832191830989,0.876898681164479,"BDP1/SSU72/RPT1/GCN4/TAF8/SRB5/RRN7/REB1/TAF1/TAF6/SRB4/TAF7/PGD1",13
"GO:0010494","GO:0010494","cytoplasmic stress granule","13/641","73/3901",0.422914671063422,0.955832191830989,0.876898681164479,"SBP1/CBK1/HRP1/SEC53/PAT1/YEF3/MAP1/RPS0A/EAP1/PUB1/YHB1/TIF3/NAB6",13
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","16/641","91/3901",0.426064394744235,0.955832191830989,0.876898681164479,"SSU72/PTC6/FMP30/PDE1/MIH1/PTC1/OCA2/CDC14/FCP1/TEP1/PHO3/TRL1/TSL1/PPT1/LPP1/TDP1",16
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process","49/641","289/3901",0.427688043216567,0.955832191830989,0.876898681164479,"SWI5/MATALPHA1/ABF1/RIM15/HAA1/GAT2/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/MER1/EMI1/CGI121/HPR1/SGF29/GCN4/INO4/RAD9/SIR4/GAL4/SRB5/ASH1/CTK2/MOT3/PLP2/SAP30/CAF40/REB1/CDC73/TAF1/PHO4/RAP1/CAT8/RGT1/MGA2/SRB4/CRZ1/MPT5/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1",49
"GO:0000793","GO:0000793","condensed chromosome","19/641","109/3901",0.427967980955849,0.955832191830989,0.876898681164479,"ZIP1/CBF2/OKP1/NUF2/AME1/NSL1/SMC1/CDC23/CEP3/REC8/BUB1/SPC25/MTW1/CIN8/MPS1/PSY2/RAD50/ECM11/MAD2",19
"GO:0006163","GO:0006163","purine nucleotide metabolic process","19/641","109/3901",0.427967980955849,0.955832191830989,0.876898681164479,"ACC1/FBA1/ACH1/CIT1/PDE1/APT1/ADH1/PFK1/ACS2/ENO2/ATP1/TYE7/AMD1/GPM1/RAP1/HMG1/ATP2/ACS1/ERG8",19
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"HRP1/EDC1/RRP45/NAM7/PUB1",5
"GO:0000922","GO:0000922","spindle pole","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"NSL1/CDC14/SFI1/MTW1/SPC97",5
"GO:0006301","GO:0006301","postreplication repair","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"POL30/RAD5/CSM2/SHU2/POL32",5
"GO:0006696","GO:0006696","ergosterol biosynthetic process","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"RSP5/RRI1/MOT3/HMG1/ERG8",5
"GO:0016129","GO:0016129","phytosteroid biosynthetic process","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"RSP5/RRI1/MOT3/HMG1/ERG8",5
"GO:0016796","GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"DSS1/EXO5/SUV3/POL32/USB1",5
"GO:0031304","GO:0031304","intrinsic component of mitochondrial inner membrane","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"PSD1/FMP30/AIM24/CIR2/RCF1",5
"GO:0044108","GO:0044108","cellular alcohol biosynthetic process","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"RSP5/RRI1/MOT3/HMG1/ERG8",5
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"BEM3/LRG1/BUD2/SEC7/FUS2",5
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"SYF2/PRP6/CWC2/IST3/PRP16",5
"GO:0097384","GO:0097384","cellular lipid biosynthetic process","5/641","26/3901",0.428724732068125,0.955832191830989,0.876898681164479,"RSP5/RRI1/MOT3/HMG1/ERG8",5
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process","31/641","181/3901",0.430093406904057,0.957989974371571,0.87887827201761,"ACC1/URA2/FAD1/NPT1/SOL3/FBA1/ACH1/CIT1/CDS1/SOL1/PDE1/APT1/TDA10/ADH1/PFK1/ACS2/ENO2/RKI1/ATP1/TYE7/AMD1/GPM1/GPD1/RAP1/HMG1/ATP2/RAD50/GND1/UTR1/ACS1/ERG8",31
"GO:0018022","GO:0018022","peptidyl-lysine methylation","6/641","32/3901",0.433086940550462,0.963759579064809,0.884171417393524,"EFM2/BRE2/SET2/UBP8/EFM3/CDC73",6
"GO:0055067","GO:0055067","monovalent inorganic cation homeostasis","7/641","38/3901",0.436148116148793,0.969668834972665,0.889592681456975,"BTN2/RRG1/PFK1/VPS3/VMA5/DBF2/CRZ1",7
"GO:0010628","GO:0010628","positive regulation of gene expression","54/641","320/3901",0.436823979150457,0.970268875622297,0.890143170192136,"SWI5/MATALPHA1/ABF1/RIM15/HAA1/GAT2/EFM2/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/PSD1/MER1/EMI1/CGI121/HPR1/SGF29/CDC123/EDC1/GCN4/INO4/RAD9/SIR4/GAL4/SRB5/ASH1/CTK2/TRL1/MOT3/PLP2/SAP30/CAF40/REB1/CDC73/TAF1/PHO4/RAP1/CAT8/RGT1/MGA2/SRB4/HEK2/CRZ1/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1",54
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","8/641","44/3901",0.438383065788887,0.972031941661807,0.891760640599667,"RIM15/RSP5/RPT1/TYE7/FAR11/SNF1/MPT5/ADR1",8
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","74/641","441/3901",0.439217803369234,0.972031941661807,0.891760640599667,"SWI5/MATALPHA1/ZIP1/ELM1/ABF1/BDP1/POL30/RIM15/CLB2/HAA1/GAT2/EFM2/MEC1/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/PSD1/MER1/EMI1/CGI121/RRI1/HPR1/CDC7/SGF29/RFM1/CDC123/EDC1/SET2/GCN4/INO4/SSP2/RAD9/SIR4/GAL4/SRB5/ASH1/ROD1/CTK2/TRL1/TYE7/MOT3/PLP2/CDC20/ESC2/FAR11/SAP30/CAF40/REB1/SNF1/CDC73/TAF1/PHO4/BCK1/RAP1/PSY2/CAT8/RGT1/MGA2/SRB4/CRZ1/MPT5/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1/SAW1",74
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","9/641","50/3901",0.440057975262793,0.972031941661807,0.891760640599667,"URA2/CIT1/SNO3/ARG8/GDH2/PUT1/GFA1/ABZ1/ASP1",9
"GO:0016074","GO:0016074","snoRNA metabolic process","9/641","50/3901",0.440057975262793,0.972031941661807,0.891760640599667,"CWC24/SSU72/POP6/NRD1/RPP1/RRP45/REF2/MTR4/PRP2",9
"GO:0032592","GO:0032592","integral component of mitochondrial membrane","9/641","50/3901",0.440057975262793,0.972031941661807,0.891760640599667,"PSD1/ALO1/FMP30/MIM1/AIM24/TOM5/CIR2/SAM50/RCF1",9
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","9/641","50/3901",0.440057975262793,0.972031941661807,0.891760640599667,"CLB2/PDE1/MIH1/PTC1/CTK2/AHK1/BCK1/PCL2/FAR1",9
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","10/641","56/3901",0.441334617103522,0.972156437675038,0.89187485561643,"SWI5/BRE1/GRR1/YOX1/RAD9/ASH1/NRM1/PTK2/WHI5/RME1",10
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","10/641","56/3901",0.441334617103522,0.972156437675038,0.89187485561643,"GTT1/YAT2/SPE2/CDS1/ECM4/ABZ1/YFH1/YAT1/UME6/FAU1",10
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","10/641","56/3901",0.441334617103522,0.972156437675038,0.89187485561643,"SWI5/BRE1/GRR1/YOX1/RAD9/ASH1/NRM1/PTK2/WHI5/RME1",10
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","12/641","68/3901",0.443077017564512,0.974039356508971,0.89360228126324,"EFM2/MRM1/BRE2/BMT5/SET2/MRM2/EFM3/TRM8/CHO2/IME4/RCM1/TMT1",12
"GO:1905368","GO:1905368","peptidase complex","13/641","74/3901",0.443663024345994,0.974039356508971,0.89360228126324,"SPT20/RPN11/RPN5/RPT1/SGF29/RPN1/PRE5/HFI1/NAS2/UBP8/TAF6/SGF11/UBC4",13
"GO:0009894","GO:0009894","regulation of catabolic process","16/641","92/3901",0.444695323005966,0.974039356508971,0.89360228126324,"RIM15/RSP5/RPT1/PCL5/RPN1/TYE7/GPM1/CDC20/FAR11/SNF1/RAP1/PUB1/MGA2/HEK2/MPT5/ADR1",16
"GO:0022890","GO:0022890","inorganic cation transmembrane transporter activity","16/641","92/3901",0.444695323005966,0.974039356508971,0.89360228126324,"CTR2/VCX1/FET5/CTR1/ZRG17/HXT15/VMA5/PMC1/ATP1/ATP2/CCC1/ITR2/HXT4/FET3/HOL1/JEN1",16
"GO:0009628","GO:0009628","response to abiotic stimulus","24/641","140/3901",0.444748328444188,0.974039356508971,0.89360228126324,"RIM15/RAD57/HAA1/IQG1/SMP1/RSP5/RGD1/PTC1/CDC14/SLT2/FLC2/CPR7/MOT3/GPD1/SAP30/IXR1/SNF7/AHK1/BCK1/MGA2/CRZ1/SDS3/RCK2/UBC4",24
"GO:0006873","GO:0006873","cellular ion homeostasis","20/641","116/3901",0.44504224991958,0.974039356508971,0.89360228126324,"PER1/CTR2/HAA1/VCX1/GIS4/RRG1/FET5/PGM2/PFK1/ZRG17/VPS3/VMA5/PMC1/DBF2/PTK2/CRZ1/YFH1/CCC1/UTR1/FET3",20
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process","20/641","116/3901",0.44504224991958,0.974039356508971,0.89360228126324,"URA2/ARO8/HIS1/ALT1/HOM2/CIT1/LEU3/CTR86/HOM3/GCN4/ARG8/MRI1/MET28/ILV2/MMF1/ARO9/PUT1/ABZ1/STR3/ILV5",20
"GO:0045893","GO:0045893","positive regulation of transcription, DNA-templated","47/641","279/3901",0.449947690345666,0.978628599484607,0.897812540289116,"SWI5/MATALPHA1/ABF1/RIM15/HAA1/GAT2/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/EMI1/CGI121/HPR1/SGF29/GCN4/INO4/RAD9/SIR4/GAL4/SRB5/ASH1/CTK2/MOT3/PLP2/SAP30/CAF40/REB1/CDC73/TAF1/PHO4/RAP1/CAT8/RGT1/MGA2/SRB4/CRZ1/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1",47
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process","47/641","279/3901",0.449947690345666,0.978628599484607,0.897812540289116,"SWI5/MATALPHA1/ABF1/RIM15/HAA1/GAT2/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/EMI1/CGI121/HPR1/SGF29/GCN4/INO4/RAD9/SIR4/GAL4/SRB5/ASH1/CTK2/MOT3/PLP2/SAP30/CAF40/REB1/CDC73/TAF1/PHO4/RAP1/CAT8/RGT1/MGA2/SRB4/CRZ1/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1",47
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription","47/641","279/3901",0.449947690345666,0.978628599484607,0.897812540289116,"SWI5/MATALPHA1/ABF1/RIM15/HAA1/GAT2/IME1/ELF1/SMP1/RSP5/LEU3/RPT1/EMI1/CGI121/HPR1/SGF29/GCN4/INO4/RAD9/SIR4/GAL4/SRB5/ASH1/CTK2/MOT3/PLP2/SAP30/CAF40/REB1/CDC73/TAF1/PHO4/RAP1/CAT8/RGT1/MGA2/SRB4/CRZ1/SIP3/SDS3/RDS1/YTA7/UME6/RME1/PUF4/ADR1/PGD1",47
"GO:0001078","GO:0001078","proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"LEU3/ASH1/UME6",3
"GO:0004407","GO:0004407","histone deacetylase activity","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"HDA3/SAP30/SDS3",3
"GO:0004532","GO:0004532","exoribonuclease activity","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"DSS1/SUV3/USB1",3
"GO:0005507","GO:0005507","copper ion binding","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"HAA1/FET5/FET3",3
"GO:0005847","GO:0005847","mRNA cleavage and polyadenylation specificity factor complex","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"SSU72/CFT2/REF2",3
"GO:0006284","GO:0006284","base-excision repair","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"CDC9/POL32/RAD50",3
"GO:0006972","GO:0006972","hyperosmotic response","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"MOT3/GPD1/CRZ1",3
"GO:0007266","GO:0007266","Rho protein signal transduction","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"BEM3/LRG1/FUS2",3
"GO:0016763","GO:0016763","transferase activity, transferring pentosyl groups","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"HIS1/APT1/PLP2",3
"GO:0016896","GO:0016896","exoribonuclease activity, producing 5'-phosphomonoesters","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"DSS1/SUV3/USB1",3
"GO:0019932","GO:0019932","second-messenger-mediated signaling","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"PDE1/CRZ1/SGT1",3
"GO:0032541","GO:0032541","cortical endoplasmic reticulum","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"OSH7/TCB1/SIP3",3
"GO:0033202","GO:0033202","DNA helicase complex","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"RVB1/NHP10/IES5",3
"GO:0033558","GO:0033558","protein deacetylase activity","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"HDA3/SAP30/SDS3",3
"GO:0071417","GO:0071417","cellular response to organonitrogen compound","3/641","15/3901",0.457919749855501,0.978628599484607,0.897812540289116,"GCN4/ASI1/UME6",3
"GO:0051336","GO:0051336","regulation of hydrolase activity","25/641","147/3901",0.459477481884165,0.978628599484607,0.897812540289116,"GYP6/GIC2/POL30/IQG1/BEM3/RGD1/LRG1/KAP95/BUD5/SRM1/BUD2/RGA1/BET3/JJJ1/VAM6/SEC7/FUS2/VFA1/SNF1/RGP1/ECM25/MDJ2/RAD50/GIP1/SAW1",25
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"CLB2/MIH1/CTK2/PCL2",4
"GO:0001101","GO:0001101","response to acid chemical","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"PTR3/YPK1/ASI1/ADR1",4
"GO:0006928","GO:0006928","movement of cell or subcellular component","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"CIK1/SPC72/CIN8/AIM21",4
"GO:0007231","GO:0007231","osmosensory signaling pathway","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"RGD1/PTC1/AHK1/RCK2",4
"GO:0008023","GO:0008023","transcription elongation factor complex","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"ELF1/HPR1/CTK2/CDC73",4
"GO:0019783","GO:0019783","ubiquitin-like protein-specific protease activity","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"RPN11/UBP1/UBP8/SAD1",4
"GO:0042176","GO:0042176","regulation of protein catabolic process","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"RSP5/RPT1/RPN1/CDC20",4
"GO:2001020","GO:2001020","regulation of response to DNA damage stimulus","4/641","21/3901",0.461516266147957,0.978628599484607,0.897812540289116,"MGS1/RTT109/CDC73/PSY2",4
"GO:0030003","GO:0030003","cellular cation homeostasis","18/641","105/3901",0.462502641887232,0.978628599484607,0.897812540289116,"PER1/CTR2/HAA1/VCX1/RRG1/FET5/PGM2/PFK1/ZRG17/VPS3/VMA5/PMC1/DBF2/CRZ1/YFH1/CCC1/UTR1/FET3",18
"GO:0001300","GO:0001300","chronological cell aging","5/641","27/3901",0.463358558398788,0.978628599484607,0.897812540289116,"RIM15/ALT1/HDA3/FIS1/MDH1",5
"GO:0004003","GO:0004003","ATP-dependent DNA helicase activity","5/641","27/3901",0.463358558398788,0.978628599484607,0.897812540289116,"MCM7/RVB1/MCM6/RAD50/CHL1",5
"GO:0006278","GO:0006278","RNA-dependent DNA biosynthetic process","5/641","27/3901",0.463358558398788,0.978628599484607,0.897812540289116,"STN1/POL32/HEK2/RAD50/TOP3",5
"GO:0008234","GO:0008234","cysteine-type peptidase activity","5/641","27/3901",0.463358558398788,0.978628599484607,0.897812540289116,"RPN11/UBP1/UBP8/SAD1/MCA1",5
"GO:1902532","GO:1902532","negative regulation of intracellular signal transduction","5/641","27/3901",0.463358558398788,0.978628599484607,0.897812540289116,"BEM3/LRG1/PTC1/BUD2/AHK1",5
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","5/641","27/3901",0.463358558398788,0.978628599484607,0.897812540289116,"RSP5/RRI1/MOT3/HMG1/ERG8",5
"GO:0007127","GO:0007127","meiosis I","14/641","81/3901",0.464035872596904,0.978628599484607,0.897812540289116,"ZIP1/RAD57/MEC1/RAD1/MER1/RAD24/CDC7/SET2/REC8/MHF1/SRC1/RAD50/ECM11/TOP3",14
"GO:0000041","GO:0000041","transition metal ion transport","6/641","33/3901",0.464354295023756,0.978628599484607,0.897812540289116,"CTR2/VCX1/FET5/CTR1/ZRG17/CCC1",6
"GO:0000902","GO:0000902","cell morphogenesis","6/641","33/3901",0.464354295023756,0.978628599484607,0.897812540289116,"GIC2/ELM1/RSP5/SPA2/CDC7/FUS2",6
